"Game String","Moves Until Error","Error Type","First Illegal Move","Predicted Tokens"
"Pc2c4 Pe7e6 Pg2g3 Pf7f6 Ng1f3 Pc7c5 Pd2d3 Pb7b6 Pb2b3 Bc8b7 Bc1b2 Pd7d5 Bb2c3 Bb7f3 Pe2f3 Nb8d7 Nb1d2 Bf8d6 Bf1e2 Ph7h6 Ke1g1 Bd6c7 Qd1d2 Pb6b5 Nd2b1 Nd7b6 Pc4b5 Nb6d7 Pf3f4 Nd7b6 Rf1e1 Nb6d7 Be2h5 Nd7b6 Pd3d4 Pc5d4 Bc3d4 Nc6d4 Qd2d4 Qd8e7 Ra1c1 Ra8c8 Pc2c4 Ke8f8 Nb1d2 Pd5d4 Nd2f3 Nd4f3 Re1e2 Nf3d4 Re2d2 Bb7d5 Rd2d4 Bd5b3 Rd4d2 Bb3a2 Rc1a1 Ba2c4 Kg1h1 Pf6f5 Bh5f3 Kf8e8 Ph2h3 Ke8f8 Ra1d1 Bc4d3 Bf3d1 Bd3b5 Rd2b2 Bd6b4 Rb2c2 Bb4c3 Rc2c3 Kf8e8 Rc3b3 Ke8d7 Rb3c3 Rc8c3 Rb2b1 Rh8c8","13","path obstruction","Pc2c4 Pe7e6 Pg2g3 Pf7f6 Ng1f3 Pc7c5 Pd2d3 Pb7b6 Pb2b3 Bc8b7 Bc1b2 Pd7d5 Bb2c3 Bb7f3","75 6 24 26 6 45 44 6 56 57 6 53 52 5 55 49 6 29 27 6 32 33 6 21 20 6 16 17 4 30 21 4 23 16 6 37 35 4 16 25 4 21 49 6 40 49 5 22 37 5 15 32 4 54 36 4 47 40 6 69 68 1 39 55 4 36 29 2 31 32 6 20 19 5 32 15 5 37 20 6 26 19 5 20 37 6 49 50 5 37 20 3 47 39 5 20 37 4 40 67 5 37 20 6 33 34 6 27 34 4 25 34 5 28 34 2 32 34 2 38 45 3 7 23 3 14 30 6 24 26 1 46 54 5 15 32 6 35 34 5 32 49 5 34 49 3 39 40 5 49 34 3 40 32 4 21 35 3 32 34 4 35 17 3 34 32 4 17 8 3 23 7 4 8 26 1 55 63 6 52 51 4 67 49 1 54 46 6 64 65 1 46 54 3 7 31 4 26 33 4 49 31 4 33 19 3 32 16 4 36 18 3 16 24 4 18 25 3 24 25 1 54 46 3 25 17 1 46 37 3 17 25 3 30 25 3 16 15 3 70 30"
"Pe2e3 Ng8f6 Ng1f3 Ph7h6 Pd2d3 Pd7d6 Bc1d2 Bc8d7 Bf1e2 Pc7c6 Nb1c3 Pe7e5 Pb2b3 Pd6d5 Be2f1 Bf8e7 Ra1b1 Nb8d7 Pe3e4 Pd5d4 Nc3e2 Pg7g6 Pc2c3 Pd4e3 Pf2e3 Nd7c5 Pb3b4 Nc5a6 Pa2a4 Na6b4 Bf1e2 Nb4d3 Qd1d3 Bd7b5 Be2b5 Qd8b6 Qd3b5 Qb6b5 Ke1g1 Ke8c8 Rf1c1 Rh8d8 Nf3e5 Be7d6 Ne5f7 Rd8f8 Nf7d6 Kc8b8 Rb1b5 Pc6b5 Pa4b5 Nf6e4 Nd6e4 Bd6h2 Kg1f1 Nh6f7 Rc1e1 Nf7g5 Ne4c5 Ng5h3 Pg2h3 Rf8f6 Pe3e4 Nd3e1 Kf1f2 Rf6f4 Nc5e4 Rf4e4 Kf2f3 Re4a4 Ph3h4 Ne1d3 Kf3g4 Nd3e1 Kg4g5 Ne1c2 Ph4h5 Pg6h5 Kg5h5 Ra4c4","17","path obstruction","Pe2e3 Ng8f6 Ng1f3 Ph7h6 Pd2d3 Pd7d6 Bc1d2 Bc8d7 Bf1e2 Pc7c6 Nb1c3 Pe7e5 Pb2b3 Pd6d5 Be2f1 Bf8e7 Ra1b1 Nb8d7","75 6 40 41 5 62 52 5 55 49 6 69 68 6 32 33 6 37 36 4 23 32 4 30 37 4 47 40 6 29 28 5 15 25 6 45 43 6 16 17 6 36 35 4 40 47 4 54 45 3 7 15 5 22 37 6 41 42 6 35 34 5 25 40 6 61 60 6 24 25 6 34 41 6 48 41 5 37 27 6 17 18 5 27 12 6 8 10 5 12 18 4 47 40 5 18 33 2 31 33 4 37 19 4 40 19 2 38 20 2 33 19 2 20 19 1 39 55 1 46 30 3 47 23 3 70 38 5 49 43 4 45 36 5 43 53 3 38 54 5 53 36 1 30 22 3 15 19 6 28 19 6 10 19 5 52 42 5 36 42 4 36 64 1 55 47 5 68 53 3 23 39 5 53 59 5 42 27 5 59 65 6 56 65 3 54 52 6 41 42 5 33 39 1 47 48 3 52 50 5 27 42 3 50 42 1 48 49 3 42 10 6 65 66 5 39 33 1 49 58 5 33 39 1 58 59 5 39 24 6 66 67 6 60 67 1 59 67 3 10 26"
"Pg2g4 Pd7d5 Pe2e3 Pg7g5 Ph2h3 Bc8f5 Pa2a3 Ng8f6 Pb2b3 Pg5g4 Bc1b2 Nb8c6 Ph3g4 Bf5g4 Qd1g4 Nf6g4 Ke1c1 Nc6a5 Pb3b4 Na5b3 Kc1b1 Ng4e3 Pf2e3 Qd8d7 Kb1a1 Bf8h6 Ng1f3 Pf7f5 Nf3d4 Pf5f4 Nd4b5 Pf4e3 Pd2e3 Ke8c8 Nb5c3 Pd5d4 Pe3d4 Rh8e8 Nc3e4 Rd8d4 Ne4g3 Qd7d5 Ng3f5 Kc8b8 Nf5d4 Re8g8 Bf1b5 Qd5b5 Nd4b5 Pa7a6 Nb5c7 Rd4d7 Nc7a6 Kb8a7 Na6c5 Rd7d1 Rh1d1 Rg8g2 Rd1d8 Rg2h2 Rd8d2 Rh2b2 Ka1b2 Pe7e5 Nc5d7 Ka7b6 Nd7c5 Kb6c7 Rd2d8 Kc7d8 Nc5d7 Kd8e7 Pa3a4 Ke7f7 Pa4a5 Kf7g6 Pa5a6 Kg6f6 Nd7e5 Kf6e5","9","path obstruction","Pg2g4 Pd7d5 Pe2e3 Pg7g5 Ph2h3 Bc8f5 Pa2a3 Ng8f6 Pb2b3 Pg5g4","75 6 56 58 6 37 35 6 40 41 6 61 59 6 64 65 4 30 51 6 8 9 5 62 52 6 16 17 6 59 58 4 23 16 5 22 28 6 65 58 4 51 58 2 31 58 5 52 58 1 39 23 5 28 11 6 17 18 5 11 17 1 23 15 5 58 41 6 48 41 2 38 37 1 15 7 4 54 68 5 55 49 6 53 51 5 49 34 6 51 50 5 34 19 6 50 41 6 32 41 1 46 30 5 19 25 6 35 34 6 41 34 3 70 46 5 25 42 3 38 34 5 42 57 2 37 35 5 57 51 1 30 22 5 51 34 3 46 62 4 47 19 2 35 19 5 34 19 6 13 12 5 19 29 3 34 37 5 29 12 1 22 13 5 12 27 3 37 31 3 63 31 3 62 56 3 31 38 3 56 64 3 38 32 3 64 16 1 7 16 6 45 43 5 27 37 1 13 20 5 37 27 1 20 29 3 32 38 1 29 38 5 27 37 1 38 45 6 9 10 1 45 53 6 10 11 1 53 60 6 11 12 1 60 52 5 37 43 1 52 43"
"Pe2e4 Pd7d5 Qd1f3 Bb8c6 Pe4d5 Qd8d5 Pd2d4 Qd5d4 Nb1c3 Qd4c3 Pb2b3 Qc3a1 Bc1b2 Qa1a5 Ke8d7 Kd7d6 Kd7c6 Ng1e2 Kc6b7 Bf1c4 Pa7a6 Kc4d5 Ra8a6 Kd5e4 Ke4f4 Pg2g3 Kf4g4 Ph2h3 Kg4h5 Pg3g4 Kh5h4 Ke4e5 Ph7h6 Ke5e6 Pf7f6 Ke6f6 Pg7g5 Kf6g5 Kg5f6 Kf6f7 Kh4h3 Kh3g2 Rh8g8 Kg2g1 Ra6c6 Kg1f1 Rc6g6 Kf1e2 Rg6d6 Ke2d3 Rd6d3 Kd3c4 Rg8g4 Kc4d3 Ne2g1 Kd3e4 Rg4g2 Ke4f5 Rg2h2 Bb2f6 Rh2h5 Kf5g6 Rh5h6 Kg6f7 Rh6f6 Kf7f8 Rf6f7 Kf8e8 Rf7h7 Ke8f7 Rh7h8 Kf7e6 Rh8g8 Ke6d5 Pe7e6 Kd5d4 Rg8f8 Kd5d6 Rf8h8 Kd6c5","10","pseudolegal","Pe2e4 Pd7d5 Qd1f3 Bb8c6 Pe4d5 Qd8d5 Pd2d4 Qd5d4 Nb1c3 Qd4c3 Pb2b3","75 6 40 42 6 37 35 2 31 49 4 22 28 6 42 35 2 38 35 6 32 34 2 35 34 5 15 25 2 34 25 6 16 17 2 25 7 4 23 16 2 7 11 1 46 37 1 37 36 1 37 28 5 55 40 1 28 21 4 47 26 6 13 12 1 26 35 3 14 12 1 35 42 1 42 50 6 56 57 1 50 58 6 64 65 1 58 67 6 57 58 1 67 66 1 42 43 6 69 68 1 43 44 6 53 52 1 44 52 6 61 59 1 52 59 1 59 52 1 52 53 1 66 65 1 65 56 3 70 62 1 56 55 3 12 28 1 55 47 3 28 60 1 47 40 3 60 36 1 40 33 3 36 33 1 33 26 3 62 58 1 26 33 5 40 55 1 33 42 3 58 56 1 42 51 3 56 64 4 16 52 3 64 67 1 51 60 3 67 68 1 60 53 3 68 52 1 53 54 3 52 53 1 54 46 3 53 69 1 46 53 3 69 70 1 53 44 3 70 62 1 44 35 6 45 44 1 35 34 3 62 54 1 35 36 3 54 70 1 36 27"
"Pc2c3 Ng8h6 Pb2b4 Nh6f5 Pe2e4 Nf5d6 Pd2d4 Pg7g6 Bc1b2 Bf8g7 Pe4e5 Bg7h6 Pf2f4 Bh6f4 Bf1e2 Bf4e5 Be2h5 Pg6h5 Qd1h5 Nd6f5 Rh1f1 Qd8d6 Qh5f5 Be5g3 Ke1d1 Qd6h2 Rf1f2 Qh2g1 Kd1c2 Qg1f2 Kc2c3 Qf2g3 Qf5f2 Pe7e5 Pd4e5 Pd7d6 Bb2h8 Pd6e5 Kc3d3 Bc8f5 Kd3e3 Bf5d7 Bh8e5 Bd7e6 Be5c7 Ke8d7 Pa2a4 Be6b3 Bc7e5 Nb8a6 Be5g7 Na6c5 Ke3f4 Nc5d3 Kf4g3 Pb7b6 Bg7d4 Bb3c4 Bd4a7 Pb6b5 Pa4b5 Bc4b5 Ba7c5 Pb6c5 Bc5f8 Ra8f8 Kg3h4 Kd7e6 Kh4g5 Rf8g8 Kg5h6 Rg8g2 Kh6h7 Rg2h2 Kh7g7 Pc5c4 Kg7f6 Pc4c3 Kf6e6 Pc3c2","20","path obstruction","Pc2c3 Ng8h6 Pb2b4 Nh6f5 Pe2e4 Nf5d6 Pd2d4 Pg7g6 Bc1b2 Bf8g7 Pe4e5 Bg7h6 Pf2f4 Bh6f4 Bf1e2 Bf4e5 Be2h5 Pg6h5 Qd1h5 Nd6f5 Rh1f1","75 6 24 25 5 62 68 6 16 18 5 68 51 6 40 42 5 51 36 6 32 34 6 61 60 4 23 16 4 54 61 6 42 43 4 61 68 6 48 50 4 68 50 4 47 40 4 50 43 4 40 67 6 60 67 2 31 67 5 36 51 3 63 47 2 38 36 2 67 51 4 43 57 1 39 31 2 36 64 3 47 48 2 64 55 1 31 24 2 55 48 1 24 25 2 48 57 2 51 48 6 45 43 6 34 43 6 37 36 4 16 70 6 36 43 1 25 33 4 30 51 1 33 41 4 51 37 4 70 43 4 37 44 4 43 29 1 46 37 6 8 10 4 44 17 4 29 43 5 22 12 4 43 61 5 12 27 1 41 50 5 27 33 1 50 57 6 21 20 4 61 34 4 17 26 4 34 13 6 20 19 6 10 19 4 26 19 4 13 27 6 20 27 4 27 54 3 14 54 1 57 66 1 37 44 1 66 59 3 54 62 1 59 68 3 62 56 1 68 69 3 56 64 1 69 61 6 27 26 1 61 52 6 26 25 1 52 44 6 25 24"
"Pb2g5 Pg7f6 Nb1c3 Pe7e5 Nc3e4 Pd7d6 Ng1f3 Pd6d5 Ne4f6 Qd8f6 Pd2d4 Pe5d4 Nf3d4 Pc7c6 Pe2e3 Bf8g7 Nd4f3 Nb8d7 Nf3d4 Bg7d4 Pe3d4 Nd7b6 Pd4d5 Bc8d7 Pd5c6 Bd7c6 Nc3d5 Qf6d6 Bc1e3 Qd6d5 Be3d2 Qd5a5 Bd2c3 Qa5b6 Bc3b4 Qb6b4 Qd1d2 Qb4d2 Nd5d2 Bc6g2 Bf1g2 Ke8f8 Ke1c1 Ra8c8 Pa2a3 Ng8e7 Rh1g1 Ne7d5 Rd1e1 Nd5b4 Pa3b4 Nb4c2 Kc1b2 Nc2e1 Rg1e1 Pb7b5 Pf2f3 Bg7h6 Re1e4 Bh6d2 Kb2c2 Bd2b4 Re4b4 Rc8c3 Kc2b2 Rc3d3 Kb2c1 Rd3b3 Kc1d2 Rb3e3 Kd2c2 Re3h3 Kc2d2 Rh3h2 Kd2d3 Rh2a2 Rb4b7 Kf8e8 Rb7h7 Ke8f8","0","piece logic","Pb2g5","75 6 16 59 6 61 52 5 15 25 6 45 43 5 25 42 6 37 36 5 55 49 6 36 35 5 42 52 2 38 52 6 32 34 6 43 34 5 49 34 6 29 28 6 40 41 4 54 61 5 34 49 5 22 37 5 49 34 4 61 34 6 41 34 5 37 20 6 34 35 4 30 37 6 35 28 4 37 28 5 25 35 2 52 36 4 23 41 2 36 35 4 41 32 2 35 11 4 32 25 2 11 20 4 25 18 2 20 18 2 31 32 2 18 32 5 35 32 4 28 56 4 47 56 1 46 54 1 39 23 3 14 30 6 8 9 5 62 45 3 63 55 5 45 35 3 31 39 5 35 18 6 9 18 5 18 24 1 23 16 5 24 39 3 55 39 6 21 19 6 48 49 4 61 68 3 39 42 4 68 32 1 16 24 4 32 18 3 42 18 3 30 25 1 24 16 3 25 33 1 16 23 3 33 17 1 23 32 3 17 41 1 32 24 3 41 65 1 24 32 3 65 64 1 32 33 3 64 8 3 18 21 1 54 46 3 21 69 1 46 54"
"Pg2g3 Pc7c6 Pc2c3 Pe7e6 Pa2a4 Pd7d5 Pb2b4 Nb8d7 Bf1g2 Ng8f6 Pd2d3 Ke8g8 Pf2f3 Pe6e5 Nb1d2 Pe5e4 Pf3f4 Pe4d3 Pe2d3 Qd8e7 Pa4a5 Pb7b6 Pa5b6 Pa7b6 Pc3c4 Nd7b6 Ra1a8 Bc8b7 Rh1h2 Nb6c4 Pd3c4 Bb7g2 Rh2g2 Qe7b4 Ke1f1 Qb4c4 Bc1a3 Qc4b5 Pg3g4 Bf8a3 Rg2g3 Ba3b4 Ba3b4 Qb5b4 Ng1f3 Qb4a4 Qd1a1 Qa4a1 Nf3d4 Qa1d4 Kf1g2 Qd4d5 Kg2h1 Qd5c4 Kh1g2 Qc4g4 Kg2f1 Qg4h3 Kf1g1 Qh3h2 Kg1f2 Qh2h1 Kf2e3 Qh1d5 Ke3f2 Qd5d3 Kf2g2 Qd3e4 Kg2f2 Qe4c4 Kf2g1 Qc4d3 Kg1f2 Qd3f5 Kf2e3 Qf5h3 Ke3f4 Qh3h2 Kf4e3 Qh2f4","11","path obstruction","Pg2g3 Pc7c6 Pc2c3 Pe7e6 Pa2a4 Pd7d5 Pb2b4 Nb8d7 Bf1g2 Ng8f6 Pd2d3 Ke8g8","75 6 56 57 6 29 28 6 24 25 6 45 44 6 8 10 6 37 35 6 16 18 5 22 37 4 47 56 5 62 52 6 32 33 1 46 62 6 48 49 6 44 43 5 15 32 6 43 42 6 49 50 6 42 33 6 40 33 2 38 45 6 10 11 6 21 20 6 11 20 6 13 20 6 25 26 5 37 20 3 7 14 4 30 21 3 63 64 5 20 26 6 33 26 4 21 56 3 64 56 2 45 18 1 39 47 2 18 26 4 23 9 2 26 19 6 57 58 4 54 9 3 56 57 4 9 18 4 9 18 2 19 18 5 55 49 2 18 10 2 31 7 2 10 7 5 49 34 2 7 34 1 47 56 2 34 35 1 56 63 2 35 26 1 63 56 2 26 58 1 56 47 2 58 65 1 47 55 2 65 64 1 55 48 2 64 63 1 48 41 2 63 35 1 41 48 2 35 33 1 48 56 2 33 42 1 56 48 2 42 26 1 48 55 2 26 33 1 55 48 2 33 51 1 48 41 2 51 65 1 41 50 2 65 64 1 50 41 2 64 50"
"Ph2h4 Ng8f6 Rh1h3 Nf6e4 Ph4h5 Ne4c5 Rh3d3 Nc5d3 Ph5h6 Pg7h6 Pc2d3 Bf8h6 Ke1e2 Nb8c6 Ng1f3 Nc6d4 Ke2e3 Nd4f5 Ke3f4 Nf5d4 Kf4e4 Nd4f5 Ke4f5 Nd3b2 Bc1b2 Pe7e6 Kf5g4 Qd8g5 Pf2f4 Qg5f4 Kg4f4 Pe6e5 Kf4e4 Pd7d5 Ke4d5 Bc8e6 Kd5e4 Be6d5 Ke4f4 Bd5e6 Pg2g4 Be6g4 Kf4g4 Be6g4 Kg4g5 Bh6g7 Kg5f6 Bg7f6 Ph5h6 Bf6e7 Kf6g7 Be7b4 Ph6h7 Rh8h7 Pa2a3 Bg4d1 Ra1a2 Rh7h8 Kg7h8 Ke8e7 Qh7h8 Bb4d2 Kh8g7 Ke7e6 Qh8e5 Ke6d5 Ra2b2 Pf7f6 Qe5g3 Bd1f3 Rb2e2 Bf3e2 Kg7h8 Be2h5 Pa3a4 Pa7a6 Kh8h7 Pa6a5 Rb2b3 Pa5a4","8","pseudolegal","Ph2h4 Ng8f6 Rh1h3 Nf6e4 Ph4h5 Ne4c5 Rh3d3 Nc5d3 Ph5h6","75 6 64 66 5 62 52 3 63 65 5 52 42 6 66 67 5 42 27 3 65 33 5 27 33 6 67 68 6 61 68 6 24 33 4 54 68 1 39 40 5 22 28 5 55 49 5 28 34 1 40 41 5 34 51 1 41 50 5 51 34 1 50 42 5 34 51 1 42 51 5 33 16 4 23 16 6 45 44 1 51 58 2 38 59 6 48 50 2 59 50 1 58 50 6 44 43 1 50 42 6 37 35 1 42 35 4 30 44 1 35 42 4 44 35 1 42 50 4 35 44 6 56 58 4 44 58 1 50 58 4 44 58 1 58 59 4 68 61 1 59 52 4 61 52 6 67 68 4 52 45 1 52 61 4 45 18 6 68 69 3 70 69 6 8 9 4 58 31 3 7 8 3 69 70 1 61 70 1 46 45 2 69 70 4 18 32 1 70 61 1 45 44 2 70 43 1 44 35 3 8 16 6 53 52 2 43 57 4 31 49 3 16 40 4 49 40 1 61 70 4 40 67 6 9 10 6 13 12 1 70 69 6 12 11 3 16 17 6 11 10"
"Ph2h3 Pe7e5 Bh3g4 Pc7c6 Pb2b4 Qd8b6 Pc2c3 Ng8f6 Bc1b2 Pd7d6 Pa2a4 Bc8e6 Pa4a5 Pb6b5 Pd2d3 Pa7a6 Pc3c4 Pb5c4 Pd3c4 Be6c4 Qd1d2 Ke8d7 Qd2e3 Nb8c8 Pb4b5 Pc6b5 Pc4b5 Pa6b5 Ra1a5 Nc8b6 Ra5b5 Bc4b5 Ng1f3 Bb5c6 Nf3e5 Pd6e5 Qe3e5 Nf6g4 Qe5g4 Pg7g6 Nb1d2 Bc6a4 Bb2h8 Ba4c6 Rb5b6 Bc6f3 Pg2f3 Pf7f6 Qg4g1 Qb6g1 Pe2e3 Bf8h6 Rh1g1 Pf6f5 Pe3e4 Pf5e4 Pf3e4 Kd7c6 Nd2e4 Kc6b5 Bh8e5 Bh6g7 Be5g7 Kb5a6 Ne4d6 Ka6b6 Nd6f5 Kb6c6 Nf5h6 Kc6d7 Nh6g4 Kd7e7 Ng4e5 Ke7e6 Ne5f3 Ke6d5 Nf3d2 Kd5e4 Bg7h6 Ke4d3","2","pseudolegal","Ph2h3 Pe7e5 Bh3g4","75 6 64 65 6 45 43 4 65 58 6 29 28 6 16 18 2 38 20 6 24 25 5 62 52 4 23 16 6 37 36 6 8 10 4 30 44 6 10 11 6 20 19 6 32 33 6 13 12 6 25 26 6 19 26 6 33 26 4 44 26 2 31 32 1 46 37 2 32 41 5 22 30 6 18 19 6 28 19 6 26 19 6 12 19 3 7 11 5 30 20 3 11 19 4 26 19 5 55 49 4 19 28 5 49 43 6 36 43 2 41 43 5 52 58 2 43 58 6 61 60 5 15 32 4 28 10 4 16 70 4 10 28 3 19 20 4 28 49 6 56 49 6 53 52 2 58 55 2 20 55 6 40 41 4 54 68 3 63 55 6 52 51 6 41 42 6 51 42 6 49 42 1 37 28 5 32 42 1 28 19 4 70 43 4 68 61 4 43 61 1 19 12 5 42 36 1 12 20 5 36 51 1 20 28 5 51 68 1 28 37 5 68 58 1 37 45 5 58 43 1 45 44 5 43 49 1 44 35 5 49 32 1 35 42 4 61 68 1 42 33"
"Pe2e3 Pc7c5 Qd1f3 Qd8c7 Bf1c4 Ng8f6 Ng1e2 Nb8c6 Pa2a3 Pd7d5 Bc4a2 Nc6e5 Ke1g1 Pe7e6 Pd2d4 Ne5d7 Nb1c3 Pc5c4 Pb2b4 Pc4c3 Pb4b5 Pc3b2 Bc1b2 Pa7a6 Bb2c3 Bf8e7 Pa3a4 Ke8g8 Ba2b1 Ra8b8 Rf1e1 Rf8e8 Ne2f4 Re8f8 Qf3e2 Pa6b5 Pa4b5 Nd7b6 Pc2c4 Pe6e5 Pc4d5 Nb6d5 Bc3b2 Nd5b4 Pd4e5 Qc7e5 Nf4d5 Qe5d5 Ra1a2 Qd5e6 Bb2d4 Qe6e5 Bd4f6 Pg7f6 Re1e4 Qe5g7 Bb1c2 Pf6f5 Re4c4 Qg7d4 Pg2g3 Bc8e6 Rc4d4 Be7f6 Kg1g2 Pb7b5 Rd4b4 Kg8g7 Bc2a4 Pb5a4 Ph2h4 Rb8a8 Rb4a4 Be6a2 Qe2a2 Ra8a4 Rb4a4 Rf8a8 Ra4a8 Kg7g6","19","path obstruction","Pe2e3 Pc7c5 Qd1f3 Qd8c7 Bf1c4 Ng8f6 Ng1e2 Nb8c6 Pa2a3 Pd7d5 Bc4a2 Nc6e5 Ke1g1 Pe7e6 Pd2d4 Ne5d7 Nb1c3 Pc5c4 Pb2b4 Pc4c3","75 6 40 41 6 29 27 2 31 49 2 38 29 4 47 26 5 62 52 5 55 40 5 22 28 6 8 9 6 37 35 4 26 8 5 28 43 1 39 55 6 45 44 6 32 34 5 43 37 5 15 25 6 27 26 6 16 18 6 26 25 6 18 19 6 25 16 4 23 16 6 13 12 4 16 25 4 54 45 6 9 10 1 46 62 4 8 15 3 14 22 3 47 39 3 54 46 5 40 50 3 46 54 2 49 40 6 12 19 6 10 19 5 37 20 6 24 26 6 44 43 6 26 35 5 20 35 4 25 16 5 35 18 6 34 43 2 29 43 5 50 35 2 43 35 3 7 8 2 35 44 4 16 34 2 44 43 4 34 52 6 61 52 3 39 42 2 43 61 4 15 24 6 52 51 3 42 26 2 61 34 6 56 57 4 30 44 3 26 34 4 45 52 1 55 56 6 21 19 3 34 18 1 62 61 4 24 10 6 19 10 6 64 66 3 22 14 3 18 10 4 44 8 2 40 8 3 14 10 3 18 10 3 54 14 3 10 14 1 61 60"
"Pe2e4 Pe7e5 Qd1h5 Qe5h5 Bf1e2 Ng8f6 Pd2d4 Nb8c6 Pd4d5 Nc6b4 Pd5d6 Bf8d6 Pc2c3 Pc7d6 Bc1g5 Qd8b6 Ng1f3 Bd6c5 Pe4e5 Nf6g4 Pe5e6 Pf7e6 Bg5h4 Ng4f2 Rh1f1 Nf2e4 Ke1d2 Ne4f2 Rf1f2 Bc5f2 Kd2c1 Qb6e3 Kc1c2 Bf2e3 Nf3d4 Qe3d4 Bh4f2 Qd4f2 Kc2d1 Be3d4 Kd1c1 Pe6e5 Be2g4 Pe5e4 Kc1c2 Pe4e3 Bg4f5 Qf2e2 Kc2b3 Qe2g2 Bf5c2 Qg2f1 Kb3a4 Ke8e7 Bc2f5 Pa7a6 Bf5d3 Pg7g6 Bd3c2 Qf1e2 Ka4b4 Qe2f2 Kb4b3 Qf2f3 Kb3c2 Qf3f2 Bc2e4 Qf2e2 Kc2b1 Qe2e4 Nb1d2 Qe4d3 Kb1b2 Qd3c3 Nd2e4 Qc3a1 Kb2c2 Qa1a2 Kc2d3 Qa2b3","3","pseudolegal","Pe2e4 Pe7e5 Qd1h5 Qe5h5","75 6 40 42 6 45 43 2 31 67 2 43 67 4 47 40 5 62 52 6 32 34 5 22 28 6 34 35 5 28 18 6 35 36 4 54 36 6 24 25 6 29 36 4 23 59 2 38 20 5 55 49 4 36 27 6 42 43 5 52 58 6 43 44 6 53 44 4 59 66 5 58 48 3 63 47 5 48 42 1 39 32 5 42 48 3 47 48 4 27 48 1 32 23 2 20 41 1 23 24 4 48 41 5 49 34 2 41 34 4 66 48 2 34 48 1 24 31 4 41 34 1 31 23 6 44 43 4 40 58 6 43 42 1 23 24 6 42 41 4 58 51 2 48 40 1 24 17 2 40 56 4 51 24 2 56 47 1 17 10 1 46 45 4 24 51 6 13 12 4 51 33 6 61 60 4 33 24 2 47 40 1 10 18 2 40 48 1 18 17 2 48 49 1 17 24 2 49 48 4 24 42 2 48 40 1 24 15 2 40 42 5 15 32 2 42 33 1 15 16 2 33 25 5 32 42 2 25 7 1 16 24 2 7 8 1 24 33 2 8 17"
"Pe2e3 Pc7c6 Ph2h3 Qd8c7 Pa2a4 Qc7c6 Pc2c3 Ng8f6 Pa4a5 Qc6c5 Qd1a4 Pd7d5 Pc3c4 Pd5c4 Qa4c4 Bc8e6 Qc4e6 Pf7e6 Nb1c3 Pg7g6 Ke1e2 Bf8g7 Ng1f3 Ke8g8 Nf3e5 Be6f5 Ne5c4 Bf5b1 Ra1b1 Nb8c6 Pb2b3 Nc6e5 Ke2e1 Ne5c4 Bc1b2 Pe7e5 Bb2c1 Nc4a5 Bf1c4 Bg7c3 Ke1f1 Pe5e4 Kf1e2 Pb7b5 Ke2f1 Bc3b4 Kf1e2 Na5c4 Ke2d1 Nf6d7 Rh1e1 Nd7c5 Ne1c2 Qc7c7 Re1e4 Nc5b3 Re4b4 Nb3d2 Kd1d2 Ra8d8 Kd2c3 Rf8d8 Pg2g3 Qc7a5 Rb4e4 Rd8d5 Re4e2 Rd5d6 Kc3d2 Rd6c6 Re2e3 Qa5c7 Pe3e4 Ph7h5 Pf2f4 Rd6d8 Re3e5 Rd8d5 Bc1e3 Qc7d7","5","path obstruction","Pe2e3 Pc7c6 Ph2h3 Qd8c7 Pa2a4 Qc7c6","75 6 40 41 6 29 28 6 64 65 2 38 29 6 8 10 2 29 28 6 24 25 5 62 52 6 10 11 2 28 27 2 31 10 6 37 35 6 25 26 6 35 26 2 10 26 4 30 44 2 26 44 6 53 44 5 15 25 6 61 60 1 39 40 4 54 61 5 55 49 1 46 62 5 49 43 4 44 51 5 43 26 4 51 15 3 7 15 5 22 28 6 16 17 5 28 43 1 40 39 5 43 26 4 23 16 6 45 43 4 16 23 5 26 11 4 47 26 4 61 25 1 39 47 6 43 42 1 47 40 6 21 19 1 40 47 4 25 18 1 47 40 5 11 26 1 40 31 5 52 37 3 63 39 5 37 27 5 39 24 2 29 29 3 39 42 5 27 17 3 42 18 5 17 32 1 31 32 3 14 38 1 32 25 3 54 38 6 56 57 2 29 11 3 18 42 3 38 35 3 42 40 3 35 36 1 25 32 3 36 28 3 40 41 2 11 29 6 41 42 6 69 67 6 48 50 3 36 38 3 41 43 3 38 35 4 23 41 2 29 37"
